formulationCode,formulationName,productCode,productName,targetMass,totalMass,uom,totalIngredient,status,mustFollowOrder,min,max,toleranceGroupingName,toleranceType,maxAllowedWeighingQty,implementToleranceGrouping,instruction
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00257,PERSIK M4B2232,20,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00124,PERSIK E1S6017,10,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00169,SWEETNER A6H1010,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00047,COOLING N7S8024,130,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00138,SALTNIC A6H1007,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00131,PROPYLENE GLYCOL (PG),90,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR MANGO PEACE,MIXING - MOR MANGO PEACE,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00296,CINCAU E1S6092,80,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00297,CINCAU E1S6198,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00298,KELAPA A6H1105,40,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00299,KELAPA E1S6137,30,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00300,GULA MERAH E1S6111,10,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00169,SWEETNER A6H1010,60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00047,COOLING N7S8024,140,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00138,SALTNIC A6H1007,120,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00131,PROPYLENE GLYCOL (PG),60,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - MOR FRESH JELLY,MIXING - MOR FRESH JELLY,RMLIQ00187,VEGETABLE GLYCERIN (VG),400,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00301,PISANG E1S6196,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00302,PISANG E1S6181,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00031,BUTTER E1S6001,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00289,SUSU M4B2157,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00191,VANILA J7W2045,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00303,VANILA D9C4167,70,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00192,MENTEGA M4B2042,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00050,ETHYL MALTOL,2,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00169,SWEETNER A6H1010,35,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00205,FBNIC A6H1158,3.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00131,PROPYLENE GLYCOL (PG),89.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00304,GANDUM N7S8068,10,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00186,VANILA A6H1012,70,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00305,VANILA D9C4096,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00306,SEREAL M4B2224,50,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00289,SUSU M4B2157,80,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00290,SUSU M4B2094,40,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00050,ETHYL MALTOL,4,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00169,SWEETNER A6H1010,45,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00205,FBNIC A6H1158,3.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00131,PROPYLENE GLYCOL (PG),77.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00308,BERI E1S6029,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00309,BLUBERI D9C4044,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00310,BLUBERI D9C4158,15,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00311,KUE N7S8066,100,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00312,KUE M4B2285,40,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00315,KRIM A6H1201,70,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00050,ETHYL MALTOL,2.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00169,SWEETNER A6H1010,30,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00205,FBNIC A6H1158,3.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00131,PROPYLENE GLYCOL (PG),99,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00156,STROBERI E1S6024,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00155,STROBERI E1S6015,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00294,STROBERI D9C4089,35,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00313,KEJU M4B2143,15,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00314,KEJU M4B2147,20,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00311,KUE N7S8066,80,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00316,KRIM A6H1202,60,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00050,ETHYL MALTOL,2.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00169,SWEETNER A6H1010,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00205,FBNIC A6H1158,3.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00131,PROPYLENE GLYCOL (PG),74,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00301,PISANG E1S6196,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00302,PISANG E1S6181,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00031,BUTTER E1S6001,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00289,SUSU M4B2157,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00191,VANILA J7W2045,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00303,VANILA D9C4167,70,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00192,MENTEGA M4B2042,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00050,ETHYL MALTOL,2,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00169,SWEETNER A6H1010,35,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00205,FBNIC A6H1158,7,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00131,PROPYLENE GLYCOL (PG),86,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BANANA MILKSHAKE,MIXING - POP & PUFF BANANA MILKSHAKE,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00304,GANDUM N7S8068,10,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00186,VANILA A6H1012,70,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00305,VANILA D9C4096,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00306,SEREAL M4B2224,50,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00289,SUSU M4B2157,80,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00290,SUSU M4B2094,40,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00050,ETHYL MALTOL,4,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00169,SWEETNER A6H1010,45,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00205,FBNIC A6H1158,7,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00131,PROPYLENE GLYCOL (PG),74,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF VANILLA CEREAL,MIXING - POP & PUFF VANILLA CEREAL,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00308,BERI E1S6029,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00309,BLUBERI D9C4044,20,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00310,BLUBERI D9C4158,15,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00311,KUE N7S8066,100,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00312,KUE M4B2285,40,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00315,KRIM A6H1201,70,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00050,ETHYL MALTOL,2.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00169,SWEETNER A6H1010,30,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00205,FBNIC A6H1158,7,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00131,PROPYLENE GLYCOL (PG),95.5,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF BLUEBERRY MUFFIN,MIXING - POP & PUFF BLUEBERRY MUFFIN,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,22,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00156,STROBERI E1S6024,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00155,STROBERI E1S6015,30,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00294,STROBERI D9C4089,35,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00313,KEJU M4B2143,15,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00314,KEJU M4B2147,20,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00311,KUE N7S8066,80,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00316,KRIM A6H1202,60,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00050,ETHYL MALTOL,2.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00169,SWEETNER A6H1010,40,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00205,FBNIC A6H1158,7,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00131,PROPYLENE GLYCOL (PG),70.5,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - POP & PUFF STRAWBERRY CHEESECAKE,MIXING - POP & PUFF STRAWBERRY CHEESECAKE,RMLIQ00187,VEGETABLE GLYCERIN (VG),600,1000,g,24,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00109,MENTHOL C8J3010,17.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00116,PEPPERMINT C8J3012,3.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00108,MENTHOL C8J3005,4.5,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00169,SWEETNER A6H1010,28.6,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00039,CHILLER A6H1004,151.8,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00069,KIWI B7P2009,17.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00010,APEL B7P2008,71.4,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00138,SALTNIC A6H1007,107.1,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00131,PROPYLENE GLYCOL (PG),132.9,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - ICY APPLE,MIXING - ICY APPLE,RMLIQ00187,VEGETABLE GLYCERIN (VG),464.3,1000,g,10,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX SWEETNER,MIXING - PREMIX SWEETNER,RMLIQ00039,CHILLER A6H1004,93,1000,g,4,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX SWEETNER,MIXING - PREMIX SWEETNER,RMLIQ00138,SALTNIC A6H1007,124,1000,g,4,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX SWEETNER,MIXING - PREMIX SWEETNER,RMLIQ00131,PROPYLENE GLYCOL (PG),371,1000,g,4,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX SWEETNER,MIXING - PREMIX SWEETNER,RMLIQ00187,VEGETABLE GLYCERIN (VG),412,1000,g,4,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX FLAVOR,MIXING - PREMIX FLAVOR,RMLIQ00169,SWEETNER A6H1010,38,1000,g,5,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX FLAVOR,MIXING - PREMIX FLAVOR,RMLIQ00039,CHILLER A6H1004,112,1000,g,5,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX FLAVOR,MIXING - PREMIX FLAVOR,RMLIQ00138,SALTNIC A6H1007,150,1000,g,5,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
MIXING - PREMIX FLAVOR,MIXING - PREMIX FLAVOR,RMLIQ00131,PROPYLENE GLYCOL (PG),200,1000,g,5,active,FALSE,0,0,timbanganKecil,mass,5000,TRUE,-
